SalePrice,quality_area,OverallQual,GrLivArea,price_diff,GarageCars,area_per_room,TotalBathrooms,Price_per_sqft,renovation_age,rooms_per_area,house_age
73000,3820,5,764,-55225.30088495575,2,152.8,1.0,95.54973821989529,4,0.00522875816993464,83
175500,8532,6,1422,-13550.068493150698,2,177.75,2.0,123.41772151898734,27,0.004919184820801124,27
185000,9066,6,1511,-7854.506329113938,2,167.88888888888889,2.5,122.43547319655858,9,0.005291005291005291,9
179500,10960,5,2192,36908.640000000014,1,243.55555555555554,2.5,81.88868613138686,11,0.00364797081623347,69
120500,3890,5,778,20376.216216216213,1,155.6,1.0,154.88431876606683,53,0.005134788189987163,68
148000,6678,6,1113,20681.428571428565,1,159.0,1.5,132.973944294699,31,0.005385996409335727,31
266000,15512,8,1939,40620.16279069768,3,215.44444444444446,2.5,137.1841155234657,0,0.004123711340206186,0
241500,9541,7,1363,28934.57142857142,2,227.16666666666666,1.0,177.1826852531181,3,0.0036656891495601175,54
290000,18160,8,2270,-24028.41025641025,3,227.0,2.5,127.7533039647577,3,0.003963011889035667,11
139000,9792,6,1632,-6847.079999999987,1,233.14285714285714,2.0,85.17156862745098,21,0.003674219228413962,51
124500,4080,5,816,-31770.122448979586,1,136.0,1.0,152.5735294117647,25,0.006119951040391677,25
205000,10836,7,1548,80165.94827586207,2,258.0,2.5,132.42894056847544,2,0.0032278889606197547,84
201000,10920,7,1560,44729.877551020414,2,195.0,2.0,128.84615384615384,7,0.004484304932735426,7
141000,3456,4,864,-51854.50632911394,2,172.8,1.0,163.19444444444446,59,0.004624277456647399,59
415298,19089,9,2121,99027.37662337662,3,235.66666666666666,2.5,195.8029231494578,0,0.003770028275212064,1
192000,14154,7,2022,-20565.42857142858,2,224.66666666666666,2.5,94.95548961424332,31,0.003954522985664854,31
228500,13874,7,1982,41944.20338983051,2,247.75,2.5,115.28758829465187,18,0.0035300050428643467,18
185000,7572,6,1262,-40379.83720930232,2,210.33333333333334,2.0,146.59270998415215,0,0.00395882818685669,0
207500,9198,7,1314,-108770.62337662338,2,187.71428571428572,2.0,157.91476407914763,1,0.0045627376425855515,2
244600,11744,8,1468,19220.16279069768,3,209.71428571428572,2.0,166.62125340599454,0,0.0040844111640571815,1
179200,9450,6,1575,-7355.796610169491,2,262.5,2.0,113.77777777777777,15,0.0031725888324873096,15
164700,8750,7,1250,-60679.83720930232,2,208.33333333333334,2.5,131.76,0,0.003996802557953637,1
159000,10404,6,1734,13152.920000000013,2,216.75,1.5,91.6955017301038,25,0.004034582132564841,44
88000,3432,4,858,-57847.07999999999,0,143.0,1.0,102.56410256410257,35,0.005820721769499418,35
122000,4500,5,900,-14793.135135135148,1,150.0,1.0,135.55555555555554,43,0.005549389567147614,43
153575,8376,6,1396,28740.948275862072,1,174.5,1.0,110.01074498567336,4,0.005010737294201861,92
233230,15352,8,1919,35264.226666666655,2,213.22222222222223,2.5,121.5372589890568,0,0.004166666666666667,0
135900,8580,5,1716,-6691.359999999986,0,171.6,2.0,79.1958041958042,8,0.0052417006406523005,96
131000,8580,5,1716,3681.428571428565,1,190.66666666666666,1.5,76.34032634032634,1,0.004659289458357601,60
235000,15841,7,2263,45949.9315068493,2,226.3,2.5,103.844454264251,12,0.003975265017667844,29
167000,9864,6,1644,21152.920000000013,2,205.5,1.0,101.58150851581509,56,0.00425531914893617,56
142500,6018,6,1003,-13770.122448979586,2,143.28571428571428,1.0,142.073778664008,22,0.00597609561752988,22
152000,7790,5,1558,51876.21621621621,1,222.57142857142858,1.5,97.5609756097561,57,0.003848620910840282,57
239000,13650,7,1950,13620.16279069768,2,243.75,2.5,122.56410256410257,9,0.0035879036391594054,10
175000,10458,6,1743,-14050.068493150698,2,217.875,2.0,100.40160642570281,39,0.0040137614678899085,39
158500,6912,6,1152,-52124.725490196084,1,164.57142857142858,1.0,137.58680555555554,5,0.005203816131830009,59
157000,6680,5,1336,-53624.725490196084,1,222.66666666666666,1.0,117.51497005988024,53,0.0037397157816005983,53
267000,19616,8,2452,69034.22666666665,2,245.2,2.5,108.89070146818923,8,0.0036689767631471666,9
205000,10787,7,1541,7034.226666666655,3,220.14285714285714,2.0,133.03049967553537,4,0.0038910505836575876,5
149900,4470,5,894,-48065.773333333345,2,149.0,1.0,167.67337807606265,34,0.00558659217877095,34
295000,24451,7,3493,166774.69911504426,3,317.54545454545456,3.0,84.45462353277985,6,0.0028620492272467086,128
305900,16000,8,2000,107934.22666666665,3,222.22222222222223,2.0,152.95,2,0.00399800099950025,3
225000,15701,7,2243,38444.20338983051,3,249.22222222222223,2.5,100.31208203299153,16,0.0035650623885918,17
89500,8436,6,1406,-10623.783783783787,0,200.85714285714286,1.0,63.65576102418208,58,0.0042643923240938165,88
82500,3444,4,861,-44818.571428571435,2,172.2,1.0,95.81881533101046,59,0.004640371229698376,69
360000,17496,9,1944,43729.37662337662,3,216.0,2.0,185.1851851851852,2,0.004113110539845758,3
165600,9006,6,1501,-27254.506329113938,2,214.42857142857142,2.5,110.32644903397735,12,0.0039946737683089215,13
132000,5832,6,972,-13847.079999999987,1,162.0,1.0,135.80246913580248,7,0.0051387461459403904,61
119900,5590,5,1118,-8325.300884955752,2,186.33333333333334,1.0,107.24508050089446,56,0.004468275245755138,67
375000,14252,7,2036,132752.55263157896,2,226.22222222222223,2.0,184.18467583497053,44,0.0039273441335297005,44
178000,11487,7,1641,49774.69911504425,2,234.42857142857142,1.5,108.47044485070079,16,0.0036540803897685747,81
188500,10024,7,1432,-4354.506329113938,2,204.57142857142858,2.5,131.6340782122905,4,0.00418702023726448,5
260000,16471,7,2353,70949.9315068493,2,213.9090909090909,2.5,110.49723756906077,29,0.004248088360237893,29
270000,15672,8,1959,44620.16279069768,3,217.66666666666666,2.5,137.82542113323123,1,0.004081632653061225,1
260000,18522,7,2646,-54028.41025641025,3,264.6,2.5,98.26152683295541,16,0.003400075557234605,16
187500,10304,7,1472,-1550.0684931506985,2,210.28571428571428,2.0,127.37771739130434,29,0.004073319755600814,29
342643,23364,9,2596,26372.376623376622,3,259.6,3.5,131.98882896764252,0,0.0034655371582595304,0
354000,19744,8,2468,37729.37662337662,3,224.36363636363637,2.5,143.4359805510535,3,0.004050222762251924,3
301000,19110,7,2730,114444.20338983051,2,303.3333333333333,2.5,110.25641025641026,20,0.0029293299157817647,21
126175,3489,3,1163,-2050.300884955752,1,166.14285714285714,1.0,108.49097162510748,1,0.005154639175257732,51
242000,20846,7,2978,96152.92000000001,2,248.16666666666666,2.5,81.26259234385493,3,0.0036925142665323934,43
87000,4015,5,803,-13123.783783783787,2,133.83333333333334,1.0,108.34371108343711,57,0.006218905472636816,66
324000,13752,8,1719,85227.27272727274,2,245.57142857142858,1.5,188.48167539267016,15,0.0034883720930232558,15
145250,8298,6,1383,-597.0799999999872,1,172.875,1.5,105.02530730296456,46,0.0050578034682080926,46
214500,12804,6,2134,89665.94827586207,2,194.0,2.0,100.51546391752578,15,0.00468384074941452,93
78000,5960,5,1192,-22123.783783783787,1,170.28571428571428,1.0,65.43624161073825,59,0.005029337803855826,89
119000,8640,5,1728,-26847.079999999987,1,157.0909090909091,2.0,68.86574074074075,43,0.00578368999421631,43
139000,5280,5,1056,-6847.079999999987,1,150.85714285714286,1.0,131.62878787878788,15,0.005676442762535478,49
284000,13032,8,1629,-32270.623376623378,3,203.625,2.0,174.3400859422959,5,0.004294478527607362,6
207000,9506,7,1358,-109270.62337662338,2,194.0,2.0,152.43004418262151,4,0.004415011037527594,4
192000,9828,6,1638,-854.5063291139377,2,204.75,2.5,117.21611721611721,10,0.004270896888346553,10
228950,8930,5,1786,-13297.447368421039,2,223.25,2.0,128.19148936170214,43,0.00391717963066592,43
377426,17298,9,1922,66927.0,3,213.55555555555554,2.0,196.37148803329865,1,0.004160166406656267,2
214000,10752,7,1536,16034.226666666655,2,192.0,2.0,139.32291666666666,5,0.004554326610279766,6
202500,11347,7,1621,13449.931506849302,2,180.11111111111111,2.0,124.92288710672425,8,0.004932182490752158,22
155000,7290,6,1215,9152.920000000013,1,173.57142857142858,1.0,127.57201646090535,11,0.004934210526315789,51
202900,15264,8,1908,-39347.44736842104,2,190.8,2.5,106.34171907756813,8,0.004714510214772132,8
82000,3364,4,841,-104555.79661016949,1,168.2,1.0,97.50297265160523,59,0.004750593824228029,59
87500,3120,3,1040,-58347.07999999999,2,148.57142857142858,2.0,84.13461538461539,56,0.005763688760806916,57
266000,15156,9,1684,-50270.62337662338,2,240.57142857142858,2.0,157.95724465558195,3,0.0035608308605341245,3
85000,5560,5,1112,-13576.470588235301,1,222.4,1.5,76.43884892086331,34,0.0035938903863432167,34
140200,9462,6,1577,15365.948275862072,1,225.28571428571428,1.0,88.90298034242232,56,0.0038022813688212928,67
151500,5748,6,958,5652.920000000013,1,159.66666666666666,1.0,158.1419624217119,9,0.005213764337851929,47
157500,8868,6,1478,11652.920000000013,2,211.14285714285714,2.0,106.56292286874154,49,0.004056795131845842,49
154000,11382,7,1626,-162270.62337662338,2,232.28571428571428,2.5,94.71094710947109,4,0.0036877688998156115,5
437154,24552,9,2728,120883.37662337662,3,248.0,2.5,160.24706744868035,0,0.003664345914254306,1
318061,16821,9,1869,1790.3766233766219,2,267.0,2.0,170.17710005350455,0,0.0032085561497326204,0
190000,10171,7,1453,-22565.42857142858,2,207.57142857142858,1.5,130.7639366827254,20,0.0041265474552957355,20
95000,5555,5,1111,-32318.571428571435,1,185.16666666666666,1.0,85.5085508550855,58,0.0044964028776978415,67
105900,4320,6,720,-22325.300884955752,2,120.0,1.0,147.08333333333334,7,0.006934812760055479,82
140000,9570,6,1595,-2591.359999999986,1,227.85714285714286,1.0,87.7742946708464,6,0.0037593984962406013,66
177500,7200,6,1200,-20465.773333333345,2,171.42857142857142,2.0,147.91666666666666,12,0.004995836802664446,12
173000,7002,6,1167,-19854.506329113938,2,166.71428571428572,2.0,148.2433590402742,17,0.005136986301369863,17
134000,5710,5,1142,35423.5294117647,2,163.14285714285714,1.5,117.33800350262698,31,0.005249343832020997,31
130000,6760,5,1352,-82565.42857142858,1,193.14285714285714,1.0,96.15384615384616,48,0.004434589800443459,48
280000,15392,8,1924,-34028.41025641025,2,240.5,2.5,145.53014553014552,8,0.0036363636363636364,8
156000,5472,6,912,-270.1224489795859,2,152.0,1.0,171.05263157894737,29,0.00547645125958379,29
145000,7525,5,1505,20165.948275862072,1,167.22222222222223,1.0,96.34551495016612,26,0.005312084993359893,68
198500,13454,7,1922,71181.42857142857,2,240.25,3.0,103.27783558792925,6,0.003640145605824233,6
118000,5922,6,987,13506.25,1,164.5,1.5,119.55420466058764,2,0.005060728744939271,37
190000,9444,6,1574,949.9315068493015,2,224.85714285714286,2.5,120.71156289707751,30,0.0038095238095238095,30
147000,6720,5,1344,46876.21621621621,1,192.0,1.0,109.375,12,0.0044609665427509295,89
159000,8364,6,1394,13152.920000000013,2,199.14285714285714,1.5,114.06025824964132,46,0.004301075268817204,46
165000,8586,6,1431,19152.920000000013,1,204.42857142857142,1.0,115.30398322851153,46,0.004189944134078212,46
132000,6340,5,1268,-13847.079999999987,1,158.5,1.0,104.10094637223975,56,0.005516154452324665,56
162000,6435,5,1287,16152.920000000013,2,160.875,1.0,125.87412587412588,4,0.005434782608695652,51
172400,9984,6,1664,-20454.506329113938,2,208.0,2.5,103.60576923076923,6,0.004204204204204204,6
134432,6352,4,1588,-78133.42857142858,2,198.5,2.0,84.65491183879094,49,0.004405286343612335,49
125000,4512,6,752,-61555.79661016949,1,150.4,1.0,166.22340425531914,26,0.005312084993359893,26
123000,6595,5,1319,-22847.079999999987,1,219.83333333333334,1.0,93.2524639878696,56,0.003787878787878788,56
219500,13496,7,1928,21534.226666666655,2,214.22222222222223,2.5,113.84854771784232,3,0.00414722654224987,4
61000,904,1,904,-66318.57142857143,0,180.8,0.5,67.47787610619469,59,0.004419889502762431,87
148000,4570,5,914,-49965.773333333345,2,152.33333333333334,1.0,161.92560175054706,10,0.00546448087431694,10
340000,19728,8,2466,114620.16279069768,2,274.0,3.0,137.87510137875103,2,0.0032428050263477908,3
394432,16704,9,1856,83933.0,3,206.22222222222223,1.5,212.51724137931035,0,0.004308023694130318,0
179000,10800,6,1800,-13854.506329113938,2,225.0,2.5,99.44444444444444,9,0.003886729594669628,9
127000,8455,5,1691,-15591.359999999986,1,241.57142857142858,2.0,75.10348905972798,60,0.0035460992907801418,86
187750,9107,7,1301,-37629.83720930232,2,216.83333333333334,2.0,144.31206764027672,0,0.0038402457757296467,0
213500,12579,7,1797,15534.226666666655,2,199.66666666666666,2.5,118.80912632164718,1,0.004449388209121246,1
76000,4704,6,784,-110555.79661016949,2,130.66666666666666,1.0,96.93877551020408,59,0.006369426751592357,81
240000,11718,6,1953,27434.57142857142,2,195.3,2.5,122.88786482334869,15,0.004605936540429887,15
192000,10152,8,1269,-2870.8823529411748,2,181.28571428571428,2.0,151.30023640661938,5,0.004724409448818898,6
81000,5920,5,1184,-46318.571428571435,0,131.55555555555554,1.0,68.41216216216216,10,0.006751054852320675,96
125000,6750,6,1125,-2318.571428571435,1,160.71428571428572,1.0,111.11111111111111,33,0.0053285968028419185,33
191000,10353,7,1479,-6965.773333333345,2,211.28571428571428,2.0,129.14131169709262,8,0.004054054054054054,9
426000,23320,10,2332,109729.37662337662,3,233.2,2.5,182.67581475128645,0,0.0038576939562794685,1
119000,6835,5,1367,-8318.571428571435,1,170.875,1.0,87.05193855157279,58,0.005116959064327485,108
215000,11766,6,1961,58729.877551020414,2,245.125,2.5,109.63793982661907,7,0.003567787971457696,8
106500,4410,5,882,-39347.07999999999,1,147.0,1.0,120.74829931972789,48,0.0056625141562853904,48
100000,3152,4,788,-24834.051724137928,0,157.6,1.0,126.90355329949239,56,0.005069708491761723,65
109000,5170,5,1034,-19225.300884955752,1,172.33333333333334,1.0,105.41586073500967,57,0.004830917874396135,67
129000,5720,5,1144,1681.4285714285652,1,163.42857142857142,1.0,112.76223776223776,54,0.005240174672489083,54
123000,4470,5,894,-74965.77333333335,2,127.71428571428571,1.0,137.58389261744966,37,0.0067039106145251395,37
169500,9060,5,1812,23652.920000000013,1,201.33333333333334,2.0,93.54304635761589,45,0.00441257584114727,45
67000,5385,5,1077,-33123.78378378379,1,153.85714285714286,1.0,62.20984215413185,57,0.0055658627087198514,87
241000,10850,7,1550,15620.16279069768,2,193.75,2.0,155.48387096774192,2,0.004513217279174726,3
245500,10304,8,1288,6727.272727272735,2,257.6,1.5,190.6055900621118,12,0.0031031807602792862,12
164990,9170,7,1310,-32975.773333333345,2,187.14285714285714,2.0,125.94656488549619,1,0.004576659038901602,1
108000,3360,5,672,-28793.135135135148,1,134.4,1.0,160.71428571428572,11,0.005943536404160475,68
258000,18104,8,2263,-56028.41025641025,2,205.72727272727272,2.5,114.00795404330535,8,0.00441696113074205,8
168000,9432,6,1572,-24854.506329113938,2,196.5,2.5,106.87022900763358,11,0.004450095359186269,12
150000,6480,4,1620,13206.864864864852,2,180.0,2.0,92.5925925925926,16,0.004935225169648365,33
115000,9834,6,1639,-27591.359999999986,1,234.14285714285714,1.0,70.1647345942648,58,0.003658536585365854,72
177000,10080,6,1680,-33624.725490196084,1,186.66666666666666,2.0,105.35714285714286,32,0.004759071980963712,93
280000,15204,7,2172,-36270.62337662338,3,217.2,2.5,128.9134438305709,1,0.0041417395306028535,1
339750,16624,8,2078,114370.16279069768,3,230.88888888888889,2.5,163.4985563041386,0,0.003848003848003848,1
60000,6380,5,1276,-67318.57142857143,1,212.66666666666666,1.0,47.02194357366771,51,0.003915426781519186,51
145000,5280,5,1056,-47854.50632911394,2,176.0,1.0,137.31060606060606,51,0.004730368968779565,51
222000,10346,7,1478,-3379.837209302321,2,184.75,2.5,150.20297699594045,1,0.004732927653820149,1
115000,5140,5,1028,-13225.300884955752,2,171.33333333333334,1.0,111.86770428015564,60,0.004859086491739553,83
228000,14679,7,2097,41444.20338983051,3,209.7,2.5,108.72675250357653,15,0.004289799809342231,15
181134,9380,7,1340,-11720.506329113938,2,191.42857142857142,2.0,135.17462686567166,0,0.0044742729306487695,0
149500,8400,6,1400,12706.864864864852,2,200.0,1.5,106.78571428571429,28,0.004282655246252677,28
239000,15744,6,2624,28375.274509803916,3,238.54545454545453,2.5,91.08231707317073,57,0.0038095238095238095,89
126000,5670,5,1134,-1318.5714285714348,1,141.75,1.5,111.11111111111111,57,0.006167400881057269,67
142000,5280,5,1056,-3847.079999999987,1,150.85714285714286,1.0,134.46969696969697,42,0.005676442762535478,42
206300,9408,7,1344,50029.877551020414,4,149.33333333333334,2.0,153.4970238095238,10,0.005947955390334572,11
215000,9612,6,1602,25949.9315068493,2,178.0,2.0,134.207240948814,9,0.004990642545227698,32
113000,4940,5,988,-43270.122448979586,2,197.6,1.0,114.37246963562752,54,0.004044489383215369,54
315000,21040,8,2630,971.5897435897496,3,292.22222222222223,2.5,119.77186311787072,10,0.003040668947168377,10
139000,7176,6,1196,-6847.079999999987,1,170.85714285714286,1.0,116.22073578595318,52,0.005012531328320802,52
135000,9723,7,1389,6774.699115044248,1,198.42857142857142,1.5,97.19222462203024,17,0.004316546762589928,63
275000,11508,7,1644,88444.20338983051,2,274.0,2.0,167.27493917274938,20,0.00303951367781155,20
109008,3628,4,907,-36839.07999999999,1,151.16666666666666,1.0,120.18522601984564,51,0.005506607929515419,51
195400,8456,7,1208,-2565.7733333333454,2,172.57142857142858,2.0,161.75496688741723,0,0.004962779156327543,0
175000,8472,6,1412,-67247.44736842104,2,201.71428571428572,2.0,123.93767705382436,21,0.004246284501061571,21
85400,5922,6,987,-19093.75,1,197.4,1.5,86.52482269503547,37,0.004048582995951417,37
79900,7188,6,1198,-48325.30088495575,0,149.75,1.0,66.69449081803005,10,0.005838198498748957,88
122500,6825,5,1365,18006.25,2,195.0,1.5,89.74358974358974,36,0.004392386530014641,36
181000,9624,6,1604,-11854.506329113938,2,200.5,2.5,112.8428927680798,10,0.004361370716510903,11
81000,2520,4,630,-17576.4705882353,0,157.5,1.0,128.57142857142858,36,0.004754358161648178,36
212000,11627,7,1661,14034.226666666655,2,237.28571428571428,2.5,127.63395544852499,13,0.0036101083032490976,13
116000,6708,6,1118,-12225.300884955752,2,159.71428571428572,1.0,103.7567084078712,56,0.005361930294906166,86
119000,5424,6,904,-5834.0517241379275,1,180.8,1.0,131.63716814159292,5,0.004419889502762431,83
90350,3470,5,694,-120274.72549019608,1,138.8,1.0,130.18731988472624,5,0.0057553956834532375,94
110000,7176,6,1196,-17318.571428571435,2,149.5,1.0,91.97324414715719,9,0.005847953216374269,89
555000,24020,10,2402,238729.37662337662,3,218.36363636363637,2.0,231.05745212323063,1,0.004161464835622139,1
118000,5760,4,1440,-9318.571428571435,0,160.0,2.0,81.94444444444444,53,0.005551700208188758,53
162900,7865,5,1573,38065.94827586207,2,174.77777777777777,2.0,103.56007628734902,16,0.005082592121982211,78
172500,8806,7,1258,-22370.882352941175,3,179.71428571428572,2.0,137.12241653418124,0,0.004765687053216839,1
210000,13356,7,1908,12034.226666666655,2,212.0,2.5,110.062893081761,13,0.0041906757464641176,14
127500,10134,6,1689,181.4285714285652,2,211.125,1.0,75.48845470692717,53,0.004142011834319527,53
190000,11328,6,1888,44152.92000000001,2,269.7142857142857,2.5,100.63559322033899,8,0.0031762837480148226,44
199900,13202,7,1886,7045.493670886062,2,171.45454545454547,2.5,105.9915164369035,7,0.005299417064122946,8
119500,8256,6,1376,19376.216216216213,1,172.0,2.0,86.84593023255815,56,0.005083514887436456,69
120000,3549,3,1183,-8225.300884955752,1,169.0,1.5,101.43702451394759,5,0.005067567567567568,59
110000,4878,6,813,-18225.300884955752,1,135.5,1.0,135.30135301353013,1,0.006142506142506142,76
280000,10731,7,1533,67434.57142857142,2,255.5,2.0,182.64840182648402,31,0.003259452411994785,31
204000,10536,6,1756,-38247.44736842104,2,219.5,2.5,116.17312072892939,10,0.00398406374501992,11
210000,12720,8,1590,-15379.83720930232,2,227.14285714285714,2.5,132.0754716981132,1,0.003771213073538655,1
188000,8640,5,1728,31729.877551020414,2,192.0,2.0,108.79629629629629,30,0.004626951995373048,30
175500,8694,7,1242,-13550.068493150698,2,177.42857142857142,1.5,141.30434782608697,34,0.004827031375703942,34
98000,6720,5,1344,-30225.300884955752,3,168.0,1.0,72.91666666666667,58,0.0052044609665427505,92
256000,6652,4,1663,43434.57142857142,2,237.57142857142858,1.0,153.9386650631389,14,0.003605769230769231,54
161000,13328,8,1666,32774.69911504425,1,208.25,1.0,96.63865546218487,12,0.004199160167966407,83
110000,6015,5,1203,-14834.051724137928,1,200.5,1.0,91.4380714879468,59,0.004152823920265781,59
263435,15480,8,1935,38055.16279069768,2,215.0,2.5,136.1421188630491,0,0.004132231404958678,0
155000,7945,7,1135,12408.640000000014,2,162.14285714285714,1.0,136.56387665198238,2,0.00528169014084507,73
62383,4320,5,864,-74410.13513513515,1,144.0,1.0,72.20254629629629,44,0.005780346820809248,44
188700,9960,6,1660,-21924.725490196084,1,237.14285714285714,1.5,113.67469879518072,13,0.003612281757977122,74
124000,5200,5,1040,-73965.77333333335,0,173.33333333333334,2.0,119.23076923076923,31,0.004803073967339097,31
178740,9898,7,1414,-16130.882352941175,2,202.0,2.0,126.4073550212164,2,0.004240282685512367,2
167000,8939,7,1277,21152.920000000013,2,212.83333333333334,1.0,130.7752545027408,37,0.003912363067292645,37
146500,8220,5,1644,652.9200000000128,1,205.5,1.5,89.11192214111922,12,0.00425531914893617,65
250000,13072,8,1634,-66270.62337662338,3,204.25,2.0,152.99877600979192,1,0.004281345565749235,1
187000,10260,6,1710,444.20338983050897,2,213.75,2.5,109.35672514619883,15,0.004091174751607247,15
212000,12016,8,1502,-98499.0,2,300.4,1.5,141.1451398135819,25,0.0026613439787092482,25
190000,13783,7,1969,949.9315068493015,2,218.77777777777777,2.5,96.49568308786186,30,0.0040609137055837565,30
148000,6432,6,1072,20681.428571428565,2,178.66666666666666,1.0,138.0597014925373,3,0.004659832246039142,3
440000,15808,8,1976,123729.37662337662,3,247.0,2.0,222.67206477732793,0,0.0035407182599898838,1
251000,13216,8,1652,-59499.0,2,236.0,2.0,151.9370460048426,7,0.003629764065335753,7
132500,4850,5,970,-4293.135135135148,2,161.66666666666666,1.0,136.5979381443299,44,0.005149330587023687,44
208900,8958,6,1493,10934.226666666655,2,186.625,2.0,139.91962491627595,10,0.004685408299866131,11
380000,23787,9,2643,63729.37662337662,3,264.3,2.5,143.77601210745365,1,0.00340393343419062,1
297000,13744,8,1718,99034.22666666665,3,214.75,2.0,172.8754365541327,1,0.004072134962187318,2
89471,4524,4,1131,-38754.30088495575,2,141.375,1.0,79.1078691423519,7,0.006183745583038869,70
326000,16650,9,1850,9729.376623376622,3,205.55555555555554,2.0,176.21621621621622,1,0.004321988114532685,2
374000,16128,9,1792,57729.37662337662,3,256.0,2.0,208.70535714285714,2,0.0033463469046291134,3
155000,12782,7,1826,26774.699115044248,1,228.25,1.5,84.88499452354874,4,0.0038314176245210726,94
164000,7296,6,1216,7729.877551020414,2,202.66666666666666,2.0,134.8684210526316,8,0.004108463434675432,8
132500,4995,5,999,-4293.135135135148,1,142.71428571428572,1.0,132.63263263263264,6,0.006,45
147000,5565,5,1113,1152.9200000000128,1,185.5,1.0,132.0754716981132,2,0.004488330341113106,59
156000,5365,5,1073,10152.920000000013,2,153.28571428571428,1.5,145.38676607642125,42,0.00558659217877095,42
175000,7420,5,1484,-14050.068493150698,2,185.5,2.0,117.9245283018868,36,0.0047138047138047135,36
160000,12070,5,2414,31774.699115044248,2,219.45454545454547,2.0,66.28003314001657,36,0.004140786749482402,106
86000,2520,4,630,-12576.470588235301,1,157.5,1.0,136.5079365079365,7,0.004754358161648178,39
115000,6520,5,1304,16423.5294117647,1,260.8,1.5,88.19018404907976,32,0.0030651340996168583,32
133000,9468,6,1578,-12847.079999999987,1,263.0,1.0,84.28390367553865,56,0.0031665611146295125,65
172785,8736,6,1456,-20069.506329113938,2,161.77777777777777,2.5,118.67101648351648,0,0.00549073438572409,0
155000,6345,5,1269,9152.920000000013,1,181.28571428571428,1.5,122.14342001576044,48,0.004724409448818898,48
91300,4430,5,886,-36925.30088495575,1,177.2,1.0,103.04740406320542,13,0.004509582863585118,71
34900,2880,4,720,-65223.78378378379,0,144.0,1.0,48.47222222222222,59,0.005547850208044383,89
430000,25824,8,3228,115971.58974358975,2,293.45454545454544,3.0,133.20941759603468,14,0.003096934035305048,15
184000,12740,7,1820,59165.94827586207,1,202.22222222222223,2.0,101.0989010989011,58,0.004393190554640308,83
130000,4495,5,899,-6793.135135135148,1,149.83333333333334,1.0,144.60511679644048,5,0.005555555555555556,42
120000,4560,5,912,-25847.079999999987,1,152.0,1.0,131.57894736842104,22,0.00547645125958379,49
113000,7308,6,1218,8506.25,1,152.25,1.5,92.77504105090313,34,0.005742411812961444,34
226700,12376,7,1768,1320.1627906976792,2,221.0,2.5,128.2239819004525,3,0.00395703787450537,3
140000,6070,5,1214,12681.428571428565,2,173.42857142857142,1.0,115.32125205930807,42,0.0049382716049382715,42
289000,12607,7,1801,78375.27450980392,2,257.2857142857143,2.0,160.46640755136036,13,0.003329633740288568,51
147000,7932,6,1322,4305.555555555562,2,188.85714285714286,2.5,111.19515885022693,35,0.0045351473922902496,35
124500,9800,5,1960,-3725.300884955752,2,178.1818181818182,2.0,63.52040816326531,57,0.005099439061703213,57
215000,15288,8,1911,28444.20338983051,2,212.33333333333334,2.5,112.50654107796964,12,0.0041841004184100415,13
208300,7308,6,1218,-17079.83720930232,2,243.6,2.0,171.01806239737274,0,0.003281378178835111,0
161000,9646,7,1378,32774.69911504425,2,172.25,2.0,116.83599419448475,3,0.005076142131979695,80
124500,5205,5,1041,-21347.079999999987,1,148.71428571428572,1.0,119.59654178674351,50,0.005758157389635317,50
164900,6815,5,1363,19052.920000000013,1,194.71428571428572,1.0,120.98312545854732,9,0.004398826979472141,58
202665,9576,7,1368,-113605.62337662338,2,195.42857142857142,2.0,148.1469298245614,0,0.004382761139517896,1
129900,4320,5,864,-15947.079999999987,2,144.0,1.0,150.34722222222223,48,0.005780346820809248,48
134000,6480,6,1080,-22270.122448979586,2,180.0,1.5,124.07407407407408,24,0.004625346901017576,24
96500,3945,5,789,-114124.72549019608,1,131.5,1.0,122.30671736375159,57,0.006329113924050633,81
402861,20200,10,2020,86590.37662337662,3,202.0,2.5,199.43613861386137,0,0.004453240969816922,0
158000,12714,6,2119,-31050.0684931507,2,264.875,2.5,74.56347333647948,37,0.0033018867924528303,37
265000,16408,7,2344,-49028.41025641025,3,293.0,2.5,113.05460750853243,12,0.0029850746268656717,13
211000,10776,6,1796,13034.226666666655,2,224.5,2.5,117.48329621380846,9,0.0038953811908736783,9
234000,14560,7,2080,23375.274509803916,1,208.0,1.5,112.5,5,0.004324843825084094,83
106250,5176,4,1294,-21975.300884955752,0,161.75,2.0,82.1097372488408,8,0.005405405405405406,108
150000,7464,6,1244,4152.920000000013,1,177.71428571428572,1.5,120.57877813504822,50,0.004819277108433735,50
159000,9984,6,1664,34165.94827586207,2,208.0,2.0,95.55288461538461,56,0.004204204204204204,59
315750,16786,7,2398,1721.5897435897496,3,266.44444444444446,2.5,131.6722268557131,10,0.003334722801167153,11
176000,8862,7,1266,-49379.83720930232,2,180.85714285714286,2.0,139.02053712480253,1,0.004735595895816891,1
132000,4640,5,928,-13847.079999999987,1,185.6,1.0,142.24137931034483,7,0.004305705059203444,51
446261,24417,9,2713,129990.37662337662,3,226.08333333333334,2.5,164.48986361960928,0,0.0040530582166543845,0
86000,2420,4,605,-41318.571428571435,0,100.83333333333333,1.0,142.1487603305785,5,0.00825082508250825,87
200624,15090,6,2515,-10000.725490196084,2,251.5,3.0,79.77097415506958,32,0.003577106518282989,50
